DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20170118,2017-01-18,18,th,4,Wednesday,WED,W,18,18,3,3,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-15,2017-01-21,-5,-20,-61,-266,-1860
20170119,2017-01-19,19,th,5,Thursday,THU,T,19,19,3,3,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-15,2017-01-21,-5,-20,-61,-266,-1859
20170120,2017-01-20,20,th,6,Friday,FRI,F,20,20,3,3,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-15,2017-01-21,-5,-20,-61,-266,-1858
20170121,2017-01-21,21,st,7,Saturday,SAT,S,21,21,3,3,1,January,JAN,J,1,First,2017,012017,2017JAN,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-15,2017-01-21,-5,-20,-61,-266,-1857
20170122,2017-01-22,22,nd,1,Sunday,SUN,S,22,22,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1856
20170123,2017-01-23,23,rd,2,Monday,MON,M,23,23,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1855
20170124,2017-01-24,24,th,3,Tuesday,TUE,T,24,24,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1854
20170125,2017-01-25,25,th,4,Wednesday,WED,W,25,25,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1853
20170126,2017-01-26,26,th,5,Thursday,THU,T,26,26,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1852
20170127,2017-01-27,27,th,6,Friday,FRI,F,27,27,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1851
20170128,2017-01-28,28,th,7,Saturday,SAT,S,28,28,4,4,1,January,JAN,J,1,First,2017,012017,2017JAN,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-22,2017-01-28,-5,-20,-61,-265,-1850
20170129,2017-01-29,29,th,1,Sunday,SUN,S,29,29,5,5,1,January,JAN,J,1,First,2017,012017,2017JAN,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-29,2017-02-04,-5,-20,-61,-264,-1849
20170130,2017-01-30,30,th,2,Monday,MON,M,30,30,5,5,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-29,2017-02-04,-5,-20,-61,-264,-1848
20170131,2017-01-31,31,st,3,Tuesday,TUE,T,31,31,5,5,1,January,JAN,J,1,First,2017,012017,2017JAN,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-01-01,2017-01-31,2017-01-29,2017-02-04,-5,-20,-61,-264,-1847
20170201,2017-02-01,1,st,4,Wednesday,WED,W,1,32,1,5,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-01-29,2017-02-04,-5,-20,-60,-264,-1846
20170202,2017-02-02,2,nd,5,Thursday,THU,T,2,33,1,5,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-01-29,2017-02-04,-5,-20,-60,-264,-1845
20170203,2017-02-03,3,rd,6,Friday,FRI,F,3,34,1,5,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-01-29,2017-02-04,-5,-20,-60,-264,-1844
20170204,2017-02-04,4,th,7,Saturday,SAT,S,4,35,1,5,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-01-29,2017-02-04,-5,-20,-60,-264,-1843
20170205,2017-02-05,5,th,1,Sunday,SUN,S,5,36,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1842
20170206,2017-02-06,6,th,2,Monday,MON,M,6,37,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1841
20170207,2017-02-07,7,th,3,Tuesday,TUE,T,7,38,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1840
20170208,2017-02-08,8,th,4,Wednesday,WED,W,8,39,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1839
20170209,2017-02-09,9,th,5,Thursday,THU,T,9,40,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1838
20170210,2017-02-10,10,th,6,Friday,FRI,F,10,41,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1837
20170211,2017-02-11,11,th,7,Saturday,SAT,S,11,42,2,6,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-05,2017-02-11,-5,-20,-60,-263,-1836
20170212,2017-02-12,12,th,1,Sunday,SUN,S,12,43,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1835
20170213,2017-02-13,13,th,2,Monday,MON,M,13,44,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1834
20170214,2017-02-14,14,th,3,Tuesday,TUE,T,14,45,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,Valentines Day,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1833
20170215,2017-02-15,15,th,4,Wednesday,WED,W,15,46,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1832
20170216,2017-02-16,16,th,5,Thursday,THU,T,16,47,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1831
20170217,2017-02-17,17,th,6,Friday,FRI,F,17,48,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1830
20170218,2017-02-18,18,th,7,Saturday,SAT,S,18,49,3,7,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-12,2017-02-18,-5,-20,-60,-262,-1829
20170219,2017-02-19,19,th,1,Sunday,SUN,S,19,50,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1828
20170220,2017-02-20,20,th,2,Monday,MON,M,20,51,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1827
20170221,2017-02-21,21,st,3,Tuesday,TUE,T,21,52,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1826
20170222,2017-02-22,22,nd,4,Wednesday,WED,W,22,53,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1825
20170223,2017-02-23,23,rd,5,Thursday,THU,T,23,54,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1824
20170224,2017-02-24,24,th,6,Friday,FRI,F,24,55,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1823
20170225,2017-02-25,25,th,7,Saturday,SAT,S,25,56,4,8,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-19,2017-02-25,-5,-20,-60,-261,-1822
20170226,2017-02-26,26,th,1,Sunday,SUN,S,26,57,5,9,2,February,FEB,F,1,First,2017,022017,2017FEB,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-26,2017-03-04,-5,-20,-60,-260,-1821
20170227,2017-02-27,27,th,2,Monday,MON,M,27,58,5,9,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-26,2017-03-04,-5,-20,-60,-260,-1820
20170228,2017-02-28,28,th,3,Tuesday,TUE,T,28,59,5,9,2,February,FEB,F,1,First,2017,022017,2017FEB,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-02-01,2017-02-28,2017-02-26,2017-03-04,-5,-20,-60,-260,-1819
20170301,2017-03-01,1,st,4,Wednesday,WED,W,1,60,1,9,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-02-26,2017-03-04,-5,-20,-59,-260,-1818
20170302,2017-03-02,2,nd,5,Thursday,THU,T,2,61,1,9,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-02-26,2017-03-04,-5,-20,-59,-260,-1817
20170303,2017-03-03,3,rd,6,Friday,FRI,F,3,62,1,9,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-02-26,2017-03-04,-5,-20,-59,-260,-1816
20170304,2017-03-04,4,th,7,Saturday,SAT,S,4,63,1,9,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-02-26,2017-03-04,-5,-20,-59,-260,-1815
20170305,2017-03-05,5,th,1,Sunday,SUN,S,5,64,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1814
20170306,2017-03-06,6,th,2,Monday,MON,M,6,65,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1813
20170307,2017-03-07,7,th,3,Tuesday,TUE,T,7,66,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1812
20170308,2017-03-08,8,th,4,Wednesday,WED,W,8,67,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1811
20170309,2017-03-09,9,th,5,Thursday,THU,T,9,68,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1810
20170310,2017-03-10,10,th,6,Friday,FRI,F,10,69,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1809
20170311,2017-03-11,11,th,7,Saturday,SAT,S,11,70,2,10,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-05,2017-03-11,-5,-20,-59,-259,-1808
20170312,2017-03-12,12,th,1,Sunday,SUN,S,12,71,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1807
20170313,2017-03-13,13,th,2,Monday,MON,M,13,72,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1806
20170314,2017-03-14,14,th,3,Tuesday,TUE,T,14,73,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1805
20170315,2017-03-15,15,th,4,Wednesday,WED,W,15,74,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1804
20170316,2017-03-16,16,th,5,Thursday,THU,T,16,75,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1803
20170317,2017-03-17,17,th,6,Friday,FRI,F,17,76,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1802
20170318,2017-03-18,18,th,7,Saturday,SAT,S,18,77,3,11,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-12,2017-03-18,-5,-20,-59,-258,-1801
20170319,2017-03-19,19,th,1,Sunday,SUN,S,19,78,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1800
20170320,2017-03-20,20,th,2,Monday,MON,M,20,79,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1799
20170321,2017-03-21,21,st,3,Tuesday,TUE,T,21,80,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1798
20170322,2017-03-22,22,nd,4,Wednesday,WED,W,22,81,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1797
20170323,2017-03-23,23,rd,5,Thursday,THU,T,23,82,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1796
20170324,2017-03-24,24,th,6,Friday,FRI,F,24,83,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1795
20170325,2017-03-25,25,th,7,Saturday,SAT,S,25,84,4,12,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-19,2017-03-25,-5,-20,-59,-257,-1794
20170326,2017-03-26,26,th,1,Sunday,SUN,S,26,85,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1793
20170327,2017-03-27,27,th,2,Monday,MON,M,27,86,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1792
20170328,2017-03-28,28,th,3,Tuesday,TUE,T,28,87,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1791
20170329,2017-03-29,29,th,4,Wednesday,WED,W,29,88,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1790
20170330,2017-03-30,30,th,5,Thursday,THU,T,30,89,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1789
20170331,2017-03-31,31,st,6,Friday,FRI,F,31,90,5,13,3,March,MAR,M,1,First,2017,032017,2017MAR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-03-01,2017-03-31,2017-03-26,2017-04-01,-5,-20,-59,-256,-1788
20170401,2017-04-01,1,st,7,Saturday,SAT,S,1,91,1,13,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-03-26,2017-04-01,-5,-19,-58,-256,-1787
20170402,2017-04-02,2,nd,1,Sunday,SUN,S,2,92,2,14,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1786
20170403,2017-04-03,3,rd,2,Monday,MON,M,3,93,2,14,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1785
20170404,2017-04-04,4,th,3,Tuesday,TUE,T,4,94,2,14,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1784
20170405,2017-04-05,5,th,4,Wednesday,WED,W,5,95,2,14,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1783
20170406,2017-04-06,6,th,5,Thursday,THU,T,6,96,2,14,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1782
20170407,2017-04-07,7,th,6,Friday,FRI,F,7,97,2,14,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1781
20170408,2017-04-08,8,th,7,Saturday,SAT,S,8,98,2,14,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-02,2017-04-08,-5,-19,-58,-255,-1780
20170409,2017-04-09,9,th,1,Sunday,SUN,S,9,99,3,15,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1779
20170410,2017-04-10,10,th,2,Monday,MON,M,10,100,3,15,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1778
20170411,2017-04-11,11,th,3,Tuesday,TUE,T,11,101,3,15,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1777
20170412,2017-04-12,12,th,4,Wednesday,WED,W,12,102,3,15,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1776
20170413,2017-04-13,13,th,5,Thursday,THU,T,13,103,3,15,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1775
20170414,2017-04-14,14,th,6,Friday,FRI,F,14,104,3,15,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1774
20170415,2017-04-15,15,th,7,Saturday,SAT,S,15,105,3,15,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-09,2017-04-15,-5,-19,-58,-254,-1773
20170416,2017-04-16,16,th,1,Sunday,SUN,S,16,106,4,16,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1772
20170417,2017-04-17,17,th,2,Monday,MON,M,17,107,4,16,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1771
20170418,2017-04-18,18,th,3,Tuesday,TUE,T,18,108,4,16,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1770
20170419,2017-04-19,19,th,4,Wednesday,WED,W,19,109,4,16,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1769
20170420,2017-04-20,20,th,5,Thursday,THU,T,20,110,4,16,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1768
20170421,2017-04-21,21,st,6,Friday,FRI,F,21,111,4,16,4,April,APR,A,2,second,2017,042017,2017APR,False,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1767
20170422,2017-04-22,22,nd,7,Saturday,SAT,S,22,112,4,16,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-16,2017-04-22,-5,-19,-58,-253,-1766
20170423,2017-04-23,23,rd,1,Sunday,SUN,S,23,113,5,17,4,April,APR,A,2,second,2017,042017,2017APR,True,False,,,,,,2017-01-01,2017-12-31,2022-01-01,2022-03-31,2017-04-01,2017-04-30,2017-04-23,2017-04-29,-5,-19,-58,-252,-1765
